================ Training Loss (Sun Aug  4 19:20:34 2019) ================
(epoch: 1, iters: 200, time: 0.044, data: 0.166) D_A: 0.424 G_A: 0.499 cycle_A: 2.813 idt_A: 1.220 D_B: 0.540 G_B: 0.583 cycle_B: 2.480 idt_B: 1.403 
(epoch: 1, iters: 400, time: 0.051, data: 0.001) D_A: 0.478 G_A: 0.479 cycle_A: 2.006 idt_A: 0.988 D_B: 0.467 G_B: 0.550 cycle_B: 2.024 idt_B: 0.980 
(epoch: 1, iters: 600, time: 0.046, data: 0.001) D_A: 0.631 G_A: 0.618 cycle_A: 1.552 idt_A: 0.659 D_B: 0.384 G_B: 0.532 cycle_B: 1.329 idt_B: 0.738 
(epoch: 1, iters: 800, time: 0.050, data: 0.001) D_A: 0.614 G_A: 0.720 cycle_A: 1.415 idt_A: 0.514 D_B: 0.376 G_B: 0.183 cycle_B: 1.066 idt_B: 0.696 
(epoch: 1, iters: 1000, time: 0.047, data: 0.001) D_A: 0.297 G_A: 0.408 cycle_A: 1.254 idt_A: 0.613 D_B: 0.332 G_B: 0.615 cycle_B: 1.292 idt_B: 0.610 
(epoch: 1, iters: 1200, time: 0.049, data: 0.001) D_A: 0.416 G_A: 0.337 cycle_A: 1.341 idt_A: 0.493 D_B: 0.260 G_B: 0.363 cycle_B: 1.026 idt_B: 0.677 
(epoch: 1, iters: 1400, time: 0.046, data: 0.001) D_A: 0.321 G_A: 0.433 cycle_A: 1.365 idt_A: 0.510 D_B: 0.435 G_B: 0.363 cycle_B: 1.117 idt_B: 0.650 
(epoch: 1, iters: 1600, time: 0.052, data: 0.001) D_A: 0.388 G_A: 0.266 cycle_A: 1.118 idt_A: 0.465 D_B: 0.250 G_B: 0.467 cycle_B: 1.005 idt_B: 0.544 
(epoch: 1, iters: 1800, time: 0.047, data: 0.001) D_A: 0.291 G_A: 0.419 cycle_A: 1.394 idt_A: 0.496 D_B: 0.354 G_B: 0.276 cycle_B: 1.079 idt_B: 0.619 
(epoch: 1, iters: 2000, time: 0.049, data: 0.001) D_A: 0.399 G_A: 0.360 cycle_A: 1.028 idt_A: 0.440 D_B: 0.339 G_B: 0.229 cycle_B: 0.876 idt_B: 0.501 
(epoch: 1, iters: 2200, time: 0.046, data: 0.001) D_A: 0.324 G_A: 0.384 cycle_A: 1.148 idt_A: 0.470 D_B: 0.291 G_B: 0.345 cycle_B: 0.981 idt_B: 0.565 
(epoch: 1, iters: 2400, time: 0.050, data: 0.001) D_A: 0.324 G_A: 0.348 cycle_A: 0.907 idt_A: 0.473 D_B: 0.308 G_B: 0.179 cycle_B: 0.960 idt_B: 0.459 
(epoch: 1, iters: 2600, time: 0.046, data: 0.002) D_A: 0.277 G_A: 0.394 cycle_A: 0.964 idt_A: 0.409 D_B: 0.271 G_B: 0.346 cycle_B: 0.841 idt_B: 0.482 
(epoch: 1, iters: 2800, time: 0.050, data: 0.001) D_A: 0.310 G_A: 0.278 cycle_A: 0.802 idt_A: 0.462 D_B: 0.290 G_B: 0.214 cycle_B: 0.943 idt_B: 0.407 
(epoch: 1, iters: 3000, time: 0.043, data: 0.001) D_A: 0.515 G_A: 0.443 cycle_A: 0.899 idt_A: 0.360 D_B: 0.294 G_B: 0.232 cycle_B: 0.742 idt_B: 0.430 
(epoch: 1, iters: 3200, time: 0.049, data: 0.001) D_A: 0.296 G_A: 0.269 cycle_A: 0.989 idt_A: 0.468 D_B: 0.435 G_B: 0.404 cycle_B: 0.982 idt_B: 0.493 
(epoch: 1, iters: 3400, time: 0.046, data: 0.001) D_A: 0.282 G_A: 0.347 cycle_A: 1.234 idt_A: 0.408 D_B: 0.301 G_B: 0.182 cycle_B: 0.903 idt_B: 0.604 
(epoch: 1, iters: 3600, time: 0.050, data: 0.002) D_A: 0.323 G_A: 0.350 cycle_A: 0.980 idt_A: 0.485 D_B: 0.260 G_B: 0.223 cycle_B: 0.986 idt_B: 0.481 
(epoch: 1, iters: 3800, time: 0.044, data: 0.002) D_A: 0.286 G_A: 0.317 cycle_A: 0.795 idt_A: 0.319 D_B: 0.331 G_B: 0.328 cycle_B: 0.697 idt_B: 0.384 
(epoch: 1, iters: 4000, time: 0.050, data: 0.002) D_A: 0.312 G_A: 0.384 cycle_A: 0.833 idt_A: 0.547 D_B: 0.311 G_B: 0.254 cycle_B: 1.137 idt_B: 0.395 
(epoch: 1, iters: 4200, time: 0.047, data: 0.001) D_A: 0.290 G_A: 0.311 cycle_A: 0.963 idt_A: 0.328 D_B: 0.371 G_B: 0.525 cycle_B: 0.703 idt_B: 0.456 
(epoch: 1, iters: 4400, time: 0.049, data: 0.002) D_A: 0.275 G_A: 0.310 cycle_A: 0.804 idt_A: 0.340 D_B: 0.283 G_B: 0.255 cycle_B: 0.704 idt_B: 0.394 
(epoch: 1, iters: 4600, time: 0.047, data: 0.001) D_A: 0.291 G_A: 0.279 cycle_A: 0.840 idt_A: 0.417 D_B: 0.247 G_B: 0.201 cycle_B: 0.931 idt_B: 0.405 
(epoch: 2, iters: 80, time: 0.053, data: 0.001) D_A: 0.309 G_A: 0.240 cycle_A: 0.884 idt_A: 0.349 D_B: 0.231 G_B: 0.319 cycle_B: 0.778 idt_B: 0.417 
(epoch: 2, iters: 280, time: 0.044, data: 0.001) D_A: 0.235 G_A: 0.358 cycle_A: 0.753 idt_A: 0.475 D_B: 0.239 G_B: 0.349 cycle_B: 0.989 idt_B: 0.343 
(epoch: 2, iters: 480, time: 0.051, data: 0.001) D_A: 0.336 G_A: 0.531 cycle_A: 0.803 idt_A: 0.467 D_B: 0.249 G_B: 0.206 cycle_B: 0.973 idt_B: 0.396 
(epoch: 2, iters: 680, time: 0.047, data: 0.002) D_A: 0.296 G_A: 0.302 cycle_A: 0.738 idt_A: 0.357 D_B: 0.257 G_B: 0.274 cycle_B: 0.756 idt_B: 0.347 
(epoch: 2, iters: 880, time: 0.049, data: 0.002) D_A: 0.294 G_A: 0.369 cycle_A: 1.071 idt_A: 0.380 D_B: 0.327 G_B: 0.224 cycle_B: 0.779 idt_B: 0.496 
(epoch: 2, iters: 1080, time: 0.047, data: 0.001) D_A: 0.270 G_A: 0.350 cycle_A: 0.857 idt_A: 0.445 D_B: 0.302 G_B: 0.244 cycle_B: 0.936 idt_B: 0.421 
(epoch: 2, iters: 1280, time: 0.050, data: 0.001) D_A: 0.265 G_A: 0.252 cycle_A: 0.945 idt_A: 0.394 D_B: 0.260 G_B: 0.205 cycle_B: 0.861 idt_B: 0.447 
(epoch: 2, iters: 1480, time: 0.049, data: 0.002) D_A: 0.256 G_A: 0.215 cycle_A: 0.769 idt_A: 0.309 D_B: 0.284 G_B: 0.345 cycle_B: 0.652 idt_B: 0.359 
(epoch: 2, iters: 1680, time: 0.048, data: 0.002) D_A: 0.268 G_A: 0.287 cycle_A: 0.771 idt_A: 0.379 D_B: 0.299 G_B: 0.417 cycle_B: 0.777 idt_B: 0.385 
(epoch: 2, iters: 1880, time: 0.046, data: 0.002) D_A: 0.268 G_A: 0.353 cycle_A: 0.911 idt_A: 0.348 D_B: 0.291 G_B: 0.323 cycle_B: 0.718 idt_B: 0.443 
(epoch: 2, iters: 2080, time: 0.051, data: 0.002) D_A: 0.269 G_A: 0.355 cycle_A: 0.841 idt_A: 0.370 D_B: 0.257 G_B: 0.242 cycle_B: 0.812 idt_B: 0.398 
(epoch: 2, iters: 2280, time: 0.048, data: 0.001) D_A: 0.247 G_A: 0.289 cycle_A: 0.742 idt_A: 0.401 D_B: 0.250 G_B: 0.349 cycle_B: 0.905 idt_B: 0.343 
(epoch: 2, iters: 2480, time: 0.061, data: 0.002) D_A: 0.268 G_A: 0.387 cycle_A: 0.847 idt_A: 0.314 D_B: 0.311 G_B: 0.332 cycle_B: 0.656 idt_B: 0.392 
(epoch: 2, iters: 2680, time: 0.048, data: 0.001) D_A: 0.258 G_A: 0.311 cycle_A: 0.759 idt_A: 0.289 D_B: 0.259 G_B: 0.316 cycle_B: 0.600 idt_B: 0.339 
(epoch: 2, iters: 2880, time: 0.052, data: 0.001) D_A: 0.318 G_A: 0.299 cycle_A: 0.828 idt_A: 0.451 D_B: 0.262 G_B: 0.260 cycle_B: 1.017 idt_B: 0.360 
(epoch: 2, iters: 3080, time: 0.047, data: 0.001) D_A: 0.331 G_A: 0.335 cycle_A: 0.926 idt_A: 0.281 D_B: 0.266 G_B: 0.283 cycle_B: 0.618 idt_B: 0.443 
(epoch: 2, iters: 3280, time: 0.049, data: 0.002) D_A: 0.327 G_A: 0.344 cycle_A: 0.970 idt_A: 0.364 D_B: 0.285 G_B: 0.216 cycle_B: 0.870 idt_B: 0.461 
(epoch: 2, iters: 3480, time: 0.047, data: 0.001) D_A: 0.245 G_A: 0.303 cycle_A: 0.940 idt_A: 0.306 D_B: 0.263 G_B: 0.210 cycle_B: 0.676 idt_B: 0.454 
(epoch: 2, iters: 3680, time: 0.050, data: 0.002) D_A: 0.264 G_A: 0.235 cycle_A: 0.654 idt_A: 0.314 D_B: 0.266 G_B: 0.413 cycle_B: 0.641 idt_B: 0.318 
(epoch: 2, iters: 3880, time: 0.047, data: 0.001) D_A: 0.284 G_A: 0.381 cycle_A: 0.752 idt_A: 0.285 D_B: 0.254 G_B: 0.283 cycle_B: 0.631 idt_B: 0.363 
